评论时间,评论者,弹幕内容
2022/4/2 12:01,朱朱家的小笼包,[doge][doge][doge]还得是你啊
2022/4/2 14:54,叨叨smile,我看看是谁网课在摸鱼[doge]
2022/4/2 12:38,断风墨影,柯基？深海？这是什么情况[doge]
2022/4/2 12:25,有名是个绝活子,[热词系列_好耶]
2022/4/2 12:23,夢の魚-,好耶！
2022/4/2 12:20,攸安真好,关于中午十二点更视频的执着
2022/4/2 12:03,魚泉沙,刚打开b站就看见番茄更新啦！！！！[热词系列_好耶]
2022/4/2 12:01,今日不见桃花,老番茄好帅
2022/4/2 12:01,YNWA-Liverpool,柯基武士大战精英
2022/4/10 1:13,硕大无比的G,好好好尬
2022/4/2 12:58,宇宙夹心小饼干,为什么要骑兵长？？？我！我也想骑！！[脸红]
2022/4/2 12:37,躺平的阿言,嘿嘿嘿…
2022/4/2 12:36,老二刺螈o,来咯
2022/4/2 12:25,烤鱼有些香,[热词系列_知识增加][热词系列_吹爆]
2022/4/2 12:25,_小猫软糖_,5.20那一段bgm是啥啊
2022/4/2 12:22,其实我们都明了,天天跟某幻约好了一起发视频是吧
2022/4/2 12:23,九千七里长安某,到饭点了是吧[doge]
2022/4/2 12:04,爱汽水的鸭鸭,又是这个点啊哈哈哈哈茄哥的执着
2022/4/2 12:04,青梅煮酒话孔明,周六12:00，好耶！虽然今天刚上完课
2022/4/2 12:03,淮仔不是坏仔,茄哥真的有执念啊哈哈哈哈哈哈哈
2022/4/2 12:03,殿堂级牙医阿尔塞Duo,熟悉的周六十二点嘿嘿嘿嘿嘿嘿嘿嘿嘿
2022/4/2 12:23,九千七里长安某,到饭点了是吧[doge]
2022/4/2 12:04,爱汽水的鸭鸭,又是这个点啊哈哈哈哈茄哥的执着
2022/4/2 12:04,青梅煮酒话孔明,周六12:00，好耶！虽然今天刚上完课
2022/4/2 12:03,淮仔不是坏仔,茄哥真的有执念啊哈哈哈哈哈哈哈
2022/4/2 12:03,殿堂级牙医阿尔塞Duo,熟悉的周六十二点嘿嘿嘿嘿嘿嘿嘿嘿嘿
2022/4/2 12:02,epic骨头,听说愚人节的赞是绿的[doge]啊对了，已经过去了[辣眼睛]
2022/4/2 12:01,景顾咕咕,一分钟一百评论我靠
2022/4/2 12:01,怡之北丶,好早！！[打call]
2022/4/2 12:01,你是我的态度,[doge]
2022/4/2 12:01,维生素Well,！你俩约好的吧
2022/4/2 14:55,卑鄙的外鄉ren,竟然有王大锤的味道
2022/4/2 12:38,您的昵称不宜使用,[妙啊][妙啊]
2022/4/2 12:37,奇诺比奥大聪明本人,[doge]
2022/4/2 12:32,鼠和LaoLaomao,建议改成：老番茄带你文明攻沙
2022/4/2 12:31,YbyYbybYb,老番茄什么时候参加试炼？
2022/4/2 12:31,卧波行空,完了，游戏王玩多了，一看以为是马骑马[热词系列_好家伙]
2022/4/2 12:31,Xr陌路,茄哥今天我生日[doge]
2022/4/2 12:22,虾没滑,嘿嘿切切嘿嘿
2022/4/2 12:03,postknight,芜湖，我要c切切！（c指给切切coin）[doge]
2022/4/2 12:01,坐下喝白猹,刚刚
2022/4/2 12:01,杀小涵涵吖,早啊哈哈哈
2022/4/2 13:01,当肥宅真得劲儿,好耶
2022/4/2 12:39,鑫某人我胖而可爱啊,哈哈更新了
2022/4/2 12:39,FF好方,马是在马桶上上厕所的吗[妙啊]
2022/4/2 12:38,白易平,这个深海，指的是上海吗[藏狐][藏狐]
2022/4/2 12:37,桃砸桃砸这是个桃砸,感谢金主爸爸催更[脱单doge]
2022/4/2 12:34,我要中奖了啊哈哈,[锦鲤]
2022/4/2 12:34,晓丹小仙,啥?骑兵?[doge]
2022/4/2 12:32,就是66酱,重返帝国，但是老番茄[doge]
2022/4/2 12:20,二次元刀酱属实拉挎,切切我爱你!
2022/4/2 13:17,莪的貂蝉在腰上,没人会喜欢骑兵。
2022/4/2 12:34,壹原夫人,更新啦
2022/4/2 12:20,您的好友弹幕已上线,又是十二点[doge]
2022/4/2 12:16,小毛翘,省流：骑人作战的某幻[妙啊][doge][doge]
2022/4/2 12:11,香皂气丶,游戏区集体开工是吧[doge][打call][打call]
2022/4/2 12:01,1219014785,好家伙
2022/4/2 14:50,行于此火,继马骑马之后，又出现了马骑人的操作[tv_呆]
2022/4/2 12:30,小橘子UR,这个视频是怎么做到一半音量还没开震耳欲聋的[脱单doge][脱单doge]
2022/4/2 12:20,录记活生的蛋派黄,太好玩了！！
2022/4/2 13:02,欢迎来van,确实是“骑兵”
2022/4/2 13:01,烧饼兔子zoz,@霼韷@醯韷快来看我的宝藏up主！
2022/4/2 12:55,玩游戏的憨憨,让我猜猜，你现在正上着网课，还开着小窗口看老番茄[脱单doge]
2022/4/2 12:43,绍卡利斯基,@M木糖M出来做游戏
2022/4/2 12:32,我是学渣不装了,嘿嘿嘿嘿嘿嘿嘿嘿嘿[doge]
2022/4/2 12:19,wdnmdhaha传统美德,马der堡半球：五军之争[doge]
2022/4/2 15:01,退-后,tnnd我在上离散数学呢
2022/4/2 13:40,大规模杀伤性,我选择帝国时代2决定版
2022/4/2 13:40,针口怕,什么时候更新大制作
2022/4/2 12:39,Blakm,腾讯控股：你TND直接报我股票代码得了
2022/4/2 12:23,这是一枚小李子,兵长？兵长在哪[doge]？
2022/4/7 10:34,魅影魔窟,怎么老番茄也开始拉了[藏狐]
2022/4/2 13:26,三里狙风,他们给的太多了
2022/4/2 13:25,-绪鸽-,茄哥现在是全职up吗
2022/4/2 13:16,李文青鱼,[妙啊]
2022/4/2 13:00,UDI长岛冰茶,2.1+万人[跪了]
2022/4/2 12:55,腾讯舔勾阿p,我喜欢步兵
2022/4/2 12:43,谁有修改器啊,42分钟......嗯，用伽马🐍线🐍一下还能吃
2022/4/2 12:42,东尾,[doge]
2022/4/2 12:39,折戟沉沙Z33,来了！！！
2022/4/2 12:31,徒手摘苏打的赵四,看到马哥桶我笑了哈哈哈哈哈哈哈哈哈哈[嗑瓜子]
2022/4/2 13:16,丹艽,又是周六中午了啊
2022/4/2 13:02,浅浅的夕阳,二哥居然还不是硬核用户[doge]
2022/4/2 13:02,名字都重复了取不了,你和某幻约好的是罢？？？
2022/4/2 12:47,巅峰战舰WOLLFFLY,对于这个视频插的广告只能说意料之外情理之中[doge]
2022/4/2 12:41,铁鞭横空踏,他承认了，包在他身上，可以逮捕了[doge]
2022/4/2 12:38,奶福のwink,切切！！
2022/4/2 12:35,燃灯续明_,周六中午[doge][doge]
2022/4/2 12:32,一只条西瓜,佯装：假装
2022/4/2 14:56,氿茶-,我骑/兵长/这样[doge]
2022/4/2 14:56,小绿追着风,我靠我怎么又没收到特关推送。。。
2022/4/2 13:13,佚名网友尕布,发生什么事了[辣眼睛]
2022/4/2 13:05,我有一个傻老大,我骑兵长[doge][doge]
2022/4/2 12:46,金木水火北,看的出来这游戏很有钱[doge]
2022/4/2 12:43,杰哥亡命天涯official,骑兵有啥好看的，我要步兵[doge]
2022/4/2 12:20,Do木圆,抱歉，我的币给了隔壁某幻了[脱单doge]
2022/4/2 12:08,野马六号制造机,怎么老是中午档！咱就是说刚下课饭都不想吃了
2022/4/2 12:14,W扶桑W,这个硬核弹幕一开，没弹幕了[doge]
2022/4/3 11:28,白色的夜晚额,举报广告
2022/4/2 14:49,onnostop,好
2022/4/2 13:16,早晨狂奔,嗯哼
2022/4/2 13:13,73君,网课？什么网课？不上了！[doge]
2022/4/2 13:08,那就这样吧每天摆烂,报告老板吗？
2022/4/2 13:07,鬼谷蜮翳,好期待啊(๑˙ー˙๑)
2022/4/2 13:00,超高校级的亚索,省流：恰饭，南极
2022/4/2 13:00,半废陆某银,来啦！
2022/4/2 12:48,小熊猫--,看看你的步兵[妙啊]
2022/4/2 12:40,ゆ小恶魔兽,懂了懂了[doge]
2022/4/2 12:09,瓜摊老板爱华强,快回去上课！说的就是你，屏幕前的肖土豆[doge]
2022/4/2 12:01,幼稚鬼Siv,谢谢番茄送来的下饭视频[星星眼]
2022/4/2 12:59,星星下奔跑的马儿哥哥,熟悉的时间熟悉的特码头
2022/4/2 12:56,乐色浪子,每周六十二点准时开播
2022/4/2 12:56,易水仙,有没有地形加成
2022/4/2 12:47,三观不正孤某人,2.3w！！！
2022/4/2 12:45,顾相宁,约好了是么（￣▽￣）
2022/4/2 12:32,yuuu鸭,好耶
2022/4/2 12:26,风吹鸡蛋壳吹不动,[热词系列_知识增加]
2022/4/2 12:26,神在吃鱼,玩老番茄的游戏，不玩帝国[OK][OK]
2022/4/2 15:00,名字______自己想,[妙啊]
2022/4/2 14:02,侦查连长老黑狗,番茄君🍅这个广告必须多收钱不然市场要被扰乱了
2022/4/2 14:02,成嵨亮,上网课啦同学们别看了
2022/4/2 12:44,洛洛2322,茄茄是不是忘了使命必达100万点赞的坑了
2022/4/2 19:13,花生位花生酱,上海疫情知道的，门都出不去，暂时拍不了
2022/4/2 12:32,yuuu鸭,好耶
2022/4/2 12:26,风吹鸡蛋壳吹不动,[热词系列_知识增加]
2022/4/2 12:26,神在吃鱼,玩老番茄的游戏，不玩帝国[OK][OK]
2022/4/3 19:15,Toba-果子,玩无尽的拉格朗日点我喜欢选中系文明。因为中系文明有耕地加成10%。更有特殊将领带兵打仗。骑兵伤害多25%！推平宇宙！快来快来。我在无尽的拉格朗日点等你。
2022/4/2 15:00,名字______自己想,[妙啊]
2022/4/2 14:02,侦查连长老黑狗,番茄君🍅这个广告必须多收钱不然市场要被扰乱了
2022/4/2 14:02,成嵨亮,上网课啦同学们别看了
2022/4/2 13:56,不太熟的梨,这么多粉丝了啊！还好我没关注
2022/4/2 13:40,旧巷丶伴雨,？？？这小张也疯了？离谱
2022/4/2 13:24,367天熬夜冠军,hhhhh
2022/4/2 13:16,冰龙无双破,[藏狐]
2022/4/2 13:15,Inthedarko,上课了，我还在看视频[嗑瓜子][捂眼]
2022/4/2 12:54,37不是47,草点甚多（）
2022/4/2 12:54,杨富贵--,来啦好耶！！！
2022/4/2 12:46,变态即是全部,我等番茄的游戏上市，我看好它们
2022/4/2 12:43,萧韵辰,我刚刚在喝雪碧差点喷了[笑哭]
2022/4/2 15:04,策马狂歌胡彦之,求00:40的bgm
2022/4/2 15:01,爱上小何同学,不好意思今天没课，可以看视频
2022/4/2 13:52,焐里看花,又是一个周六十二点
2022/4/2 13:24,ChilliYa,看完某幻就刷到茄哥！好耶
2022/4/2 13:18,晨星闪现,又疯了一个哈哈哈
2022/4/2 13:12,一只野生的绿萝,流跃
2022/4/2 13:12,_Starism_,可以让……沙琪玛（？）
2022/4/2 13:08,bili_412332759,[脱单doge]
2022/4/2 12:56,成诗h7gdd,12点[doge]
2022/4/2 12:54,123yzxgg,[热词系列_知识增加]
2022/4/2 12:48,闻说麻雀非谐星,这更新速度果然疫情了[笑哭]
2022/4/2 12:43,Rose肉丝_,《欧亨利式的结（恰）尾（饭）》[妙啊]
2022/4/2 12:26,书籍都是虚假的谎言,huo终于更新了
2022/4/2 12:10,SOBAKA_online,您是完全没有创作瓶颈是吗[热词系列_知识增加]
2022/4/2 12:01,小王爱恰圣女果_,来了！！！！！
2022/4/2 12:01,茗子Mez,刚刚！！好！！
2022/4/2 15:26,梦想迎娶老番茄,wow准时准点的番茄
2022/4/2 13:35,草小茗同学,我以为马哥呢哈哈哈哈哈哈
2022/4/2 13:24,蓝灰色的鸽子,没有番茄头骑士我不玩
2022/4/2 13:24,南帝北丐666,越来越无聊…
2022/4/2 19:08,花生位花生酱,主要是这游戏本身就无聊，茄哥已经让游戏看起来很有趣了
2022/4/2 13:19,你这茶保燃吗,没番茄骑士的话不玩
2022/4/2 13:08,有白鸽来带我飞吗,什么，我看完了才发现是刚发[大哭]
2022/4/2 12:50,向上生长小太阳,周六12：00成就达成
2022/4/2 12:47,h-i-g-h-,《倚兵》[doge]
2022/4/2 12:45,喂什么奖励他,这朗读的口气似曾相识
2022/4/2 12:43,Infinite-Lo,哈哈哈哈哈哈哈
2022/4/2 12:14,破烂道长--,《论番茄对12：00发视频的执着》[doge][doge]
2022/4/2 17:04,海杂千隹,好耶
2022/4/2 15:12,华酒,茄茄啊，咱就是说少跟雀巢玩啊~
2022/4/2 15:05,吃个_桃桃吖,网课摸鱼[羞羞][羞羞][羞羞]
2022/4/2 13:03,沐茗伊,哈哈哈哈
2022/4/2 12:48,蒲熠星的腿毛,好耶
2022/4/2 12:43,娥嘔開掛,怎么又是12点啊喂[doge]
2022/4/2 12:44,硌手的silent,省流：腾讯出品[呆]
2022/4/2 14:56,橘橘橘橘你妹,哈哈哈哈给哈来啦～～
2022/4/2 13:32,FW淡烟疏雨声,嘿嘿，好玩
2022/4/2 13:34,阿薇拉,凌冬将至
2022/4/2 12:46,梧桐栖凤お,[藏狐]
2022/4/2 12:26,823御,一个赞一声爸爸👨🏻[妙啊][妙啊][妙啊]
2022/4/2 15:30,想想sheLDT,现在下课时间，放心白嫖[doge][doge]
2022/4/2 17:43,小王子GHz3000,好恰啊，好恰[滑稽]
2022/4/2 17:11,林墨澤,恰恰子(=・ω・=)
2022/4/2 16:23,途三是呀途三,学校中午放假了？[doge][doge][doge]
2022/4/2 12:43,风岭m,[doge]
2022/4/2 17:34,一条单身猫,恭喜1700万粉丝
2022/4/2 17:06,大催更sannes,@贴心小安德
2022/4/2 15:10,小昌有问题,一千七百万粉丝?是我看错了吗？
2022/4/2 13:56,黑兔砸,我以为有某马头
2022/4/2 13:46,亘古凉,老番茄熟悉的更新时间
2022/4/2 13:36,白河愁老弟,你还差你还差2976000的粉丝量就到两千万了加油也快了[doge]
2022/4/2 13:24,某幻爱跳钢管舞,《复旦之光》
2022/4/2 12:53,无国何以家为,重返帝国下载就是为了搞点Q币和红包
2022/4/3 15:11,宿诽,本来我是点了赞的[笑哭]
2022/4/2 17:13,一步之遥的子弹,啊什么，要骑兵长[思考]
2022/4/2 17:05,Sir节操,还以为是老头环，23333
2022/4/2 15:29,鹿芢麚,这是个高级的广告
2022/4/2 15:24,从前有只荣,哦，老番茄先生，可以再来一次青年大学习吗？
2022/4/2 15:12,ICU复活赛选手,我突然发现我没关注
2022/4/2 13:56,尼采之死,可以马骑马啊！
2022/4/2 13:53,喝奶茶的氓氓,[哦呼]
2022/4/2 13:33,不想起名干脆不起,可恶，来晚了
2022/4/2 12:56,哎呀不好意思哦,[囧]
2022/4/2 12:51,秋岛coco,看见骑兵长就进来了，所以兵长呢？
2022/4/2 13:53,喝奶茶的氓氓,[哦呼]
2022/4/2 13:33,不想起名干脆不起,可恶，来晚了
2022/4/2 12:56,哎呀不好意思哦,[囧]
2022/4/2 12:51,秋岛coco,看见骑兵长就进来了，所以兵长呢？
2022/4/2 12:49,ni20匿,幸亏上网课[妙啊]
2022/4/2 12:48,橘子味的猫啦QAQ,老番茄的配乐有一手的
2022/4/2 12:40,荒城凉月,万恶的周六12：00
2022/4/2 12:35,潇潇垚,emmm今天原来周六，一些补课人麻了
2022/4/2 12:22,姬時行樂_,老番茄还是这么执着于十二点发视频[doge]
2022/4/3 14:19,桃色满园香,这个马族不会就是腾讯把，下面的都是游戏玩家，快跑，兄弟们。
2022/4/2 17:10,东方耀哥哥,m也是马
2022/4/2 16:17,修改昵称需要消耗点赞,woc[热词系列_知识增加]
2022/4/2 15:29,闲杂五千多万,骑兵长？!
2022/4/2 15:27,一片带火的叶子,我还以为马族的盟友是牛头人
2022/4/2 15:13,番茄不吃土豆,欢迎来到拖码头之相约星期六
2022/4/2 14:21,Damcd,1.1万人[doge][辣眼睛]
2022/4/2 13:03,晨陽初生,一定要周六12点吗[doge]
2022/4/2 13:03,即无风雨无晴,我靠，热乎的
2022/4/2 12:57,一个未命名的沙雕,一小时
2022/4/2 12:11,蓝白劳模,有没有一种可能，以前slg的小兵也是可以操作的？[思考][思考]
2022/4/2 12:49,琴雨桐,我怎么觉得像原神世界图
2022/4/2 12:12,吉兰一,切切喜欢12点发视频吗[脱单doge]
2022/4/2 17:14,#NAME?,我年纪轻轻就这么年轻，你敢想吗[doge]
2022/4/2 15:24,千颜不要再咕咕啦,哇哦！[保卫萝卜_哇]
2022/4/2 14:41,黎欧娜娜,托码头=tomato？[热词系列_知识增加]
2022/4/2 13:45,空条嫖嫖,老番茄好帅
2022/4/2 13:30,_葡萄柚_,草，我在主页刷到了，我还以为是什么怪东西就没看[热词系列_破防了]
2022/4/2 13:22,人的一生都在告别,所以这算rts吗
2022/4/2 17:33,各足王丁,《创作推广》
2022/4/2 16:23,空巢老銀,老番茄逐渐雀巢化
2022/4/2 13:45,木子小白shawn,这游戏真有钱呢，昨天才看到谭sir卖瓜的广告
2022/4/2 13:36,我叫呵呵哒-,好耶
2022/4/2 13:19,小燚龘ovO,@薇尔莉特01
2022/4/2 13:06,他们真甜,新系列吗？
2022/4/2 13:05,-杰林-,重番帝国
2022/4/2 12:53,盐白既盐又白,马族首领想必就是某幻了
2022/4/2 12:51,插话家知树,好家伙，老番茄都快2000万了
2022/4/2 12:51,青衿莽人,恰饭来说质量勉强合格吧[嗑瓜子]
2022/4/2 12:28,江柔辞_起床失败,《关于茄哥每次在周六12点发视频这件事》
2022/4/2 12:23,飞天意面大煮教,眼镜蛇👓🐍一旦接受了自己的软弱😱那我就是🥺🤪✨无敌的✨📣发生什么事了📣发生什么事了📣发生什么事了📣发生什么事了📣发生什么事了📣发生什么事了⚡️变身⚡️📣发生什么事了📣发生什么事了📣释！放！自！我！走我的路💪🏻💪🏻假面骑士贞贞贞贞德🙌🏻🎶
2022/4/2 12:51,青衿莽人,恰饭来说质量勉强合格吧[嗑瓜子]
2022/4/2 12:28,江柔辞_起床失败,《关于茄哥每次在周六12点发视频这件事》
2022/4/2 12:23,飞天意面大煮教,眼镜蛇👓🐍一旦接受了自己的软弱😱那我就是🥺🤪✨无敌的✨📣发生什么事了📣发生什么事了📣发生什么事了📣发生什么事了📣发生什么事了📣发生什么事了⚡️变身⚡️📣发生什么事了📣发生什么事了📣释！放！自！我！走我的路💪🏻💪🏻假面骑士贞贞贞贞德🙌🏻🎶
2022/4/2 14:24,是阿祥哦,我就想问你和某㓜是不是联通好的[傲娇]
2022/4/2 14:04,去火星偷月亮,又十二点
2022/4/2 13:53,悠云间闲人,所以重返帝国好玩吗？
2022/4/2 13:35,伊格莉娅,做好游戏的钱没有，请人打广告的钱还是有的
2022/4/2 13:22,Gingli,前面的BGM是什么！！！！
2022/4/2 12:49,乌鸦与黑喵,好耶
2022/4/5 23:08,昵称重复的TRICO,……
2022/4/2 17:55,蛋炒饭四个蛋,你好，广西今天开始放假
2022/4/2 17:41,阿瑟瑟哒咩色色,感觉有点像全战，是一个玩法的吗？
2022/4/2 14:41,与花期,原来是恰饭[齐司礼_知识增加]
2022/4/2 13:10,偷悅,为什么能花钱请这么多up打广告不花钱给游戏做好玩点[辣眼睛]
2022/4/2 12:59,死了啦-都是你害的,原本我挺期待这个游戏，但是为什么他又是腾讯的？(・◇・)
2022/4/2 12:32,沉知,放学了放学了
2022/4/2 12:25,LOL第一喷子他爹,一時不知道該先看哪一個[脱单doge]
2022/4/2 12:26,冫小光头,两个都看[保卫萝卜_哇]
2022/4/2 16:15,唐刪,看片头是不是少了一点什么
2022/4/2 16:12,木ぁ瑾_,好耶我来力
2022/4/2 15:31,QQ黑车手游,老番茄这粉丝没必要买推广呀[笑哭]
2022/4/2 15:38,你是不是喜欢吞评,有没有一种可能，他的视频被不被推广不是他自己说了算[脸红]
2022/4/2 15:46,QQ黑车手游,回复@你是不是喜欢吞评:创作推广，这个得up主自己买呀
2022/4/2 15:50,QQ黑车手游,回复@你是不是喜欢吞评:估计是重返帝国那边要求买的，好几个up恰重返帝国的饭都带一个创作推广
2022/4/2 12:39,假的很的人都粗去,来吧！来吧！相约周六～～～
2022/4/2 12:01,汐-洛,哇哦
2022/4/2 17:32,白面团团丶,骑砍2：？
2022/4/2 13:21,帷幕的彼岸,这地图有问题啊
2022/4/2 13:11,狐言乎,越看越像红警
2022/4/2 13:10,清凉あ憩,啊啊啊啊一小时的切切[doge]
2022/4/2 12:35,Myuring-木羽林,下边阿B的推送游戏就是重返帝国[辣眼睛]
2022/4/2 12:26,平平无奇葱油鸡,谁上谁下，我不说[OK]
2022/4/2 12:25,茄宝别送了,切切的剧情安排还是那么好，好好笑好喜欢！[星星眼][星星眼][星星眼]
2022/4/2 12:25,颖耳,[doge]
2022/4/5 19:56,时光小幺,？？？
2022/4/2 16:21,我叫汪小橙,什么时候上架市场[doge]
2022/4/2 15:30,絔泉丶,和我看的骑兵不一样
2022/4/2 14:53,我是小陌同学,隔壁玩解压小游戏玩疯了，没想又一个疯了
2022/4/2 14:07,歪蕊古德,马要能骑人我肯定玩[doge]
